Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Finland,FIN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,111.340896606445,113.440422058105,114.196960449219,109.060333251953,104.248542785645,..,..,..,..,..,..,..,..,..,104.269859313965,103.398681640625,..,99.8773880004883,..,96.3522033691406,97.7535705566406,98.7290725708008,97.8751525878906,98.6672592163086,98.1656494140625,100.093772888184,99.844612121582,99.4702835083008,99.4887924194336,101.246719360352,..
Finland,FIN,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,..,..,..,7.52137136459351,..,..,..,..,..,..,..,7.11505174636841,..,..,..,..,..,6.2806568145752,..,..,..,6.72404527664185,..,..,..,..
Finland,FIN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5,85,85,85,85,85,88.125,94.375,94.375,94.375,94.375,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
Finland,FIN,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,..,..,..,..
Finland,FIN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.99999765,100.0000023,99.99999532,99.9999965,99.99999767,99.99999884,99.99999884,100,99.99999771,100.0000034,100,99.99999774,100.0000011,100.0000011,100.0000034,99.99999666,99.99999556,99.99999557,99.99999668,100.0000011,100.0000033
Finland,FIN,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,93.49111032,93.92930489,94.36748845,94.80567972,95.243871,95.68206228,96.12025245,96.55844374,96.99663169,97.43482743,97.87301426,98.31120221,98.74939572,99.1875859,99.6257783,99.63062162,99.63187058,99.63312064,99.63454675,99.6361511,99.63792833
Finland,FIN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.670275844289762,-5.88632806942667,-3.29466006575714,-0.661998030419085,3.96305242370121,4.21686746987953,3.66717982978477,6.33379565418399,5.45718050065875,4.37957572274557,5.7733624584817,2.61001912392074,1.70714896198065,2.00378420285061,3.99209129032087,2.77985055556123,4.02740965802573,5.29933650739021,0.783995060876521,-8.0744474323113,3.18595865407703,2.54766483842627,-1.39754572817782,-0.901696316194844,-0.364908156882066,0.543659211765487,2.81145776663433,3.19240962968416,1.14194750876192,1.22075414302529,-2.29925608460077
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.224909953309819,-6.39894943925279,-3.83653305243031,-1.14148806321053,3.51588527380258,3.81987628771239,3.32766934196786,6.01805275790927,5.17759148031172,4.13757473719116,5.55399785284234,2.37665487011792,1.46092862242904,1.7608385701202,3.6905877973641,2.4286892269546,3.62894134847109,4.85231327619931,0.315886376754079,-8.51302848718304,2.71496673450685,2.07339631453335,-1.86559117436354,-1.35721561109078,-0.776108383146138,0.213029419665261,2.5163798952421,2.95053137282473,1.00788071036347,1.10927871251762,-2.43949385912509
Finland,FIN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,0.232486020855546,-6.6540834255466,-4.32299927444292,-1.26522580344262,5.15661447078728,5.10365630597136,4.47050513891378,7.21370583416645,4.94132298134721,5.45300673716432,6.21756884962123,3.2481244027389,2.06984126454853,1.05965141460437,5.38796350608433,2.47447390701825,4.53519662862283,4.65086656081589,0.656897111766156,-7.09181509761721,3.23109642725237,1.63135363227764,-1.31735553505841,-0.955135344712076,0.216281059447667,0.537705752033006,2.27322499440056,2.77632664596513,1.49770680395116,1.32509557657987,-1.14206018505992
Finland,FIN,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,..,64046.1013980269,66658.8467519283,70465.4913139494,74062.8059213907,76685.394447156,80134.734263593,83080.6676471296,85168.1004113882,86150.5157398333,89850.5693835142,90557.7593029222,91706.2545042682,93686.5738063919,97652.4467542182,97361.4011214314,99526.4659060113,102803.511573778,101958.378753819,96548.2020854574,100046.581407421,101486.428344676,99728.3868843989,99911.1898100111,99963.9052049748,100936.367431388,103343.099617557,105591.715590622,104060.541139883,104333.402741765,103463.860075346
Finland,FIN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,135.1000061035,128.1000061035,113.1999969482,157.1000061035,190.8999938965,211.5,236.8000030518,294,276,251.8999938965,280.735,171.092,215.579,255.699,325.203,353.576,408.775,489.674,542.623,484.365,728.823996721215,740.085265,690.866320824715,660.802462,667.07538,713.484,761.85394,852.01263,957.63859,1067.31511,480.37919
Finland,FIN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,..,..,..,9293,8806,9856,9885,9753,10107,9857,9664,10047,10105,9706,11060,10434,10777,8872,9750,9395,9275,9470,9596,8468,9455,10362,11175,10270,..
Finland,FIN,"Air transport, passengers carried",IS.AIR.PSGR,4450200,3998700,3898400,3947500,4492000,5211900,5597500,6002300,6771100,6241600,6828143,6697556,6415606,6183906,7049416,7075195,7597125,8288683,7916485,7423265,8685772.86832543,9508050,10731828.4925915,10467321,10992792,13035848,13754228,12209646,13364839,14610547,3500299
Finland,FIN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,3184,3254,3376,3377,3415,3405,3282,3318,3338,3352,3478,3540,3778,4052,3876,3959,3882,4035,4053,3874,4113,3868,4271,4534,..,..
Finland,FIN,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.13,..
Finland,FIN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.49,..
Finland,FIN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,4,..,..,..,3.2,..,..,..,..,5.7,..,..,6.2,6,5.9,6.5,6.8,6.7,7.1,7.2,6.7,6.4,6.7,6.7,6.5,6.5,6.9,6.8,7.2,..
Finland,FIN,Net official development assistance received (current US$),DT.ODA.ODAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.367,79.843,80.128,80.409,80.688,80.963,81.223,81.466,81.707,81.946,82.183,82.368,82.503,82.638,82.772,82.905,83.037,83.168,83.299,83.429,83.77,84.313,84.841,85.125,85.175,85.225,85.275,85.325,85.382,85.446,85.517
Finland,FIN,Urban population,SP.URB.TOTL,3957581,4003120,4040047,4073879,4105674,4135420,4162332,4187218,4210769,4232899,4253964,4273258,4290649,4307931,4327463,4349276,4372951,4398523,4426008,4454167,4492880,4543014,4593267,4629925,4651843,4669930,4686120,4699884,4709266,4717991,4728699
Finland,FIN,Urban population growth (annual %),SP.URB.GROW,1.2987819794263,1.14410770475725,0.918226849077237,0.833929125477991,0.777430261533262,0.721897582550234,0.648659886733124,0.596105746824143,0.560873974652233,0.524180976119623,0.496415301116337,0.452527984505473,0.406146958535345,0.401973890354926,0.452371560777971,0.502793640628433,0.542867277881872,0.583073550661644,0.622924637607349,0.634201339099274,0.865385899923003,1.10967469180396,1.10008671573527,0.794913366886938,0.472281589887817,0.388059711338671,0.346086567723842,0.293287960802983,0.199422968266274,0.185101615266816,0.226703842004207
Finland,FIN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.440384117545852,0.297726527255559,0.385053445070556,0.522333117832285,0.517930355946403,0.46130410757638,0.460166674041427,0.440916988054518,0.435919464461418,0.377388483563283,0.404851389808768,0.370533191887187,0.410335973215592,0.359511444317609,0.266702485547903,0.250381673710386,0.265584231258239,0.311678194204286,0.290637968470119,0.254049870649509,0.322973521504742,0.305035666161122,0.290954673840305,0.317371818511395,0.333952134796912,0.347547300990374,0.346404009363899,0.314106973267878,0.416082077863002,0.308057265692499,0.304398813099079
Finland,FIN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0367148495368197,0.0452117764200769,0.0416825686511664,0.026603967002176,0.0194850338285499,0.0168142144548936,0.0140713948324622,0.0292684015346961,0.0143986002033217,0.0230119159800031,0.0229459528678715,0.00156545961061223,0.0112712520325389,0.0158684289936055,0.0344845742839867,0.0462143104598953,0.105590306058783,0.103626803678755,0.0975445986031301,0.0811150727856269,0.146990924666265,0.192221802196618,0.239594227287608,0.129453306078724,0.0968751510876654,0.0671092443417212,0.0583427998594695,0.120207782009226,0.110955133727335,0.0579739762376266,0.209451896950566
Finland,FIN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000387043470111034,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,..,..,..,..,..,..,..,..,..
Finland,FIN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,18550,19271,17909,17526,16682,17345,17659,16426,16024,15449,15400,15739,15132,12558,12821,14355,12891,13025,13439,13627,11772,11275,12659,13613,13465,14877,14412.169921875,14586.900390625,14163.7001953125,..,..
Finland,FIN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.13029428,10.5099633551937,10.5099633551937,12.11062,11.98687
Finland,FIN,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,133020,119372,151795,156336,164269,167485,179079,180100,171693,160598,156458,150067,142432,122107,135713,132045,149603,164895,149026,155101,156447,154000,162487,167904,183135,183025,193173,191167,184299,..,..
Finland,FIN,Total fisheries production (metric tons),ER.FSH.PROD.MT,151570,138643,169704,173862,180951,184830,196738,196526,187717,176047,171858,165806,157564,134665,148534,146400,162494,177920,162465,168728,168219,165275,175146,181517,196600,197902,207585.171875,205753.90625,198462.703125,..,..
Finland,FIN,Forest area (% of land area),AG.LND.FRST.ZS,71.818936931613,72.0061755146262,72.1934140976394,72.3806526806527,72.5678912636659,72.7551298466791,72.9423684296924,73.1296070127056,73.3168455957188,73.5040841787321,73.6913227617453,73.6244656751699,73.5576085885945,73.4907515020191,73.4238944154437,73.3570373288683,73.4058597218112,73.3437206090302,73.3225666337611,73.2555577492596,73.1885488647581,73.3008654447333,73.4107736351969,73.5206818256606,73.6305900161243,73.7356454213418,73.7356454213418,73.7332192682285,73.7332192682285,73.7332192682285,73.7332192682285
Finland,FIN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.2109185358442,14.1603139347862,14.1603139347862,13.0555181503296,13.0489101409912
Finland,FIN,Forest area (sq. km),AG.LND.FRST.K2,218753.3,219323.61,219893.92,220464.23,221034.54,221604.85,222175.16,222745.47,223315.78,223886.09,224456.4,224252.76,224049.12,223845.48,223641.84,223438.2,223234.56,223030.92,222827.28,222623.64,222420,222754,223088,223422,223756,224090,224090,224090,224090,224090,224090
Finland,FIN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.94,15.0232916032633,15.0232916032633,13.27785,13.29881
Finland,FIN,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,1.47768903434188,1.47182367862188,2.12098771910666,1.53294073218299,1.80448317138786,1.85298987531409,1.74247773500672,1.37166875188054,1.19592177068994,1.19068915428154,1.72420741559556,1.78953596522103,1.63815587242665,1.12942999679634,1.23238437246988,1.30357361671286,1.37391303056251,1.77644938840178,1.62258520600563,1.2491067967942,1.02472027881175,1.34875580921886,1.45228991627912,0.867991197122609,0.973010841503021,0.574813194693181,0.788341151049748,1.07278526164696,0.85680717233284,1.06953816272595,..
Finland,FIN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.04229997878396,3.06825838879775,3.0922145965215,2.56320165180601,2.88399851680076,2.85211286865512,2.9784013343238,2.69811752922314,2.18812618168496,2.76279332702335,2.85276292981066,2.99972598656853,2.53195247295031,1.9704976329158,2.82325561432039,2.26281643063336,2.2548597913023,2.4350001255252,2.5002575453261,2.24623783241044,2.21775606323326,2.04080269593747,1.62518474934018,1.6363350213937,1.61130550535484,1.49604242046528,1.346013997818,1.21566825828487,1.55724176268903,1.59069903811514,1.64238641995496
Finland,FIN,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,4.70173473390037,4.75935901281047,4.11965045633569,3.6515625922966,4.02285211638636,3.90485108208505,4.27920044877665,4.09279436897002,3.230394293923,4.41269685180883,4.03603866645489,4.26732933631589,3.4671954905162,2.84964687994001,4.48441160035392,3.26339565642038,3.17281961514472,3.12051906945351,3.41293001959559,3.28204063547939,3.45569926454365,2.75808184097807,1.80417350435896,2.4308343483625,2.27059710748262,2.44660561273569,1.92091447349951,1.36284293456181,2.27816547418177,2.12671558112503,..
Finland,FIN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,24.4185815241011,24.4393998067577,24.884005000447,22.41930067482,23.1086270776608,20.7023917036195,21.9106021570683,22.6158997175269,22.7094642827498,22.3872482586908,24.2403365532607,21.88995215311,22.4674380076236,22.0581354737099,21.8124440973053,21.7928555380813,21.4202675581416,21.0651513855628,20.4910817697475,18.8828426328908,18.6012766884763,20.0178789684744,20.1355969299184,20.6434972420848,20.6315219650357,20.4707051115264,20.8134499213858,20.7338898193115,20.8238388130279,20.6689958807932,19.8495766717788
Finland,FIN,Net official development assistance received (current US$),DT.ODA.ODAT.CD1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,tax revenue (current LCU),GC.TAX.TOTL.CN,22210897568.5071,21237594038.0744,21097157119.479,19215134222.3747,20970847986.7064,20402000000,22367000000,25060000000,27359000000,28413000000,33074000000,31659000000,33361000000,33473000000,34629000000,35890000000,37035000000,39407000000,39807000000,34319000000,34997000000,39635000000,40480000000,42179000000,42686000000,43272000000,45273000000,46921000000,48617000000,49575000000,47241000000
Sweden,SWE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,14.4,14.8,15.4,15.2,16,15.6,16.3,16.2,15.8,16.4,17.1,16.1,..
Sweden,SWE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,0.2,..,..,0.2,..,..,..,..,0,..,..,0.3,0.4,1,0.3,0.4,0.6,0.4,0.5,0.5,0.5,0.6,0.5,0.4,0.3,0.2,0.7,0.3,..
Sweden,SWE,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5,5.3,5.4,5.7,5.3,..
Sweden,SWE,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,..,..,..
Sweden,SWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7,6.6,6.2,5.7,5.2,4.8,4.5,4.3,4.2,4.1,4.1,4.1,4,3.9,3.7,3.6,3.4,3.3,3.2,3.1,3.1,3,3,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.6
Sweden,SWE,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,..
Sweden,SWE,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.2,..,..,..,..
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00054001808167,1.0022200345993,1.00314998626709,1.01443994045258,1.01472997665405,1.01447999477386,1.01460003852844,1.01470005512238,1.03453004360199,1.02998995780945,1.02560997009277,1.02548003196716,1.0273300409317,1.02555000782013,0.995260000228882,0.996999979019165,0.997550010681152,0.997219979763031,0.994759976863861,0.995090007781982,0.994759976863861,0.996010005474091,0.998449981212616,1.05919003486633,1.05586004257202,1.0417799949646,1.02603995800018,1.01347994804382,1.01763999462128,1.03957998752594,..
Sweden,SWE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.6975784301758,93.3911285400391,92.5473098754883,94.7646789550781,97.7388381958008,104.455741882324,105.794227600098,108.247909545898,109.609161376953,108.877899169922,107.631187438965,..
Sweden,SWE,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,..,5.52888679504395,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,81.875,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,90.625,90.625,90.625,90.625,90.625,90.625,90.625,96.875,96.875,96.875,96.875,96.875,96.875,96.875,100,100,100,100,100,100,100,100
Sweden,SWE,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..
Sweden,SWE,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
